timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw
192.0535,-0.03508,-0.01832,-0.00007,-0.00050,0.00064,0.00009,0.00288,-0.00266,0.00052,0.79,0.64
192.1544,-0.03443,-0.01792,-0.00072,-0.00090,0.00114,0.00092,0.00288,-0.00532,0.00105,0.79,0.64
192.2548,-0.03410,-0.01770,-0.00105,-0.00112,0.00142,0.00134,0.00021,-0.01436,0.00158,0.79,0.64
192.3557,-0.03418,-0.01769,-0.00098,-0.00113,0.00144,0.00124,-0.00351,-0.01594,0.00158,0.79,0.64
192.4559,-0.03469,-0.01749,-0.00047,-0.00133,0.00169,0.00060,-0.00829,-0.01434,0.00317,0.79,0.64
192.5564,-0.03525,-0.01759,0.00009,-0.00123,0.00156,-0.00011,-0.01574,-0.00848,0.00157,0.79,0.64
192.6578,-0.03517,-0.01764,0.00001,-0.00118,0.00149,-0.00001,-0.02210,-0.00368,0.00423,0.79,0.64
192.7581,-0.03480,-0.01773,-0.00036,-0.00109,0.00139,0.00045,-0.02635,-0.01272,0.00423,0.79,0.64
192.8586,-0.03543,-0.01791,0.00027,-0.00091,0.00116,-0.00035,-0.02899,-0.00899,0.00423,0.79,0.64
192.9590,-0.03536,-0.01827,0.00020,-0.00056,0.00070,-0.00026,-0.03269,-0.00686,0.00635,0.79,0.64
193.0594,-0.03514,-0.01873,-0.00044,-0.00009,0.00011,0.00056,-0.03107,-0.04196,0.00741,0.78,0.64
193.1599,-0.03730,-0.01909,0.00173,0.00027,-0.00034,-0.00219,-0.03319,-0.23559,0.02337,0.68,0.62
193.2606,-0.06669,-0.02124,0.03132,0.00250,-0.00315,-0.03955,-0.04593,-0.16737,0.02016,0.58,0.61
193.3611,-0.08221,-0.02234,0.04697,0.00383,-0.00485,-0.05943,-0.05015,-0.01137,0.00684,0.48,0.62
193.4616,-0.08522,-0.02322,0.05007,0.00496,-0.00628,-0.06352,-0.04376,0.11312,0.00897,0.40,0.62
193.5625,-0.07029,-0.02371,0.03494,0.00538,-0.00684,-0.04450,-0.02246,0.22481,-0.00220,0.50,0.62
193.6630,-0.04165,-0.02319,0.00649,0.00447,-0.00569,-0.00826,0.00521,0.19182,-0.01019,0.60,0.63
193.7633,-0.02293,-0.02266,-0.01231,0.00369,-0.00469,0.01567,0.03500,0.07896,-0.00273,0.70,0.63
193.8639,-0.01153,-0.02184,-0.02370,0.00282,-0.00359,0.03010,0.04669,-0.04077,-0.00805,0.80,0.63
193.9648,-0.01304,-0.02085,-0.02258,0.00202,-0.00256,0.02861,0.04346,-0.14978,-0.00539,0.85,0.63
194.0650,-0.02813,-0.01990,-0.00703,0.00112,-0.00142,0.00891,0.02427,-0.22195,0.00100,0.75,0.63
194.1661,-0.04779,-0.01946,0.01270,0.00049,-0.00062,-0.01607,-0.00447,-0.16439,0.00951,0.65,0.62
194.2663,-0.06886,-0.01978,0.03394,0.00054,-0.00068,-0.04299,-0.02786,-0.04457,0.00525,0.55,0.63
194.3683,-0.07545,-0.02008,0.04016,0.00082,-0.00104,-0.05094,-0.04113,0.09268,0.00524,0.45,0.63
194.4710,-0.06761,-0.02033,0.03187,0.00121,-0.00154,-0.04051,-0.04378,0.21292,-0.00008,0.55,0.63
194.5713,-0.03849,-0.02025,0.00294,0.00142,-0.00180,-0.00374,-0.03207,0.17141,-0.00700,0.65,0.64
194.6719,-0.01797,-0.01987,-0.01722,0.00108,-0.00137,0.02188,-0.02196,0.07507,-0.00061,0.75,0.63
194.7722,-0.01033,-0.01981,-0.02529,0.00107,-0.00136,0.03211,-0.01609,-0.03455,-0.00221,0.85,0.63
194.8724,-0.01200,-0.01947,-0.02360,0.00068,-0.00086,0.02997,-0.02086,-0.14194,0.00364,0.85,0.63
194.9735,-0.02691,-0.01956,-0.00826,0.00077,-0.00098,0.01047,-0.03203,-0.18128,0.01162,0.75,0.62
195.0739,-0.04345,-0.01990,0.00834,0.00108,-0.00137,-0.01054,-0.04637,-0.11998,0.01640,0.65,0.61
195.1745,-0.05855,-0.02135,0.02351,0.00254,-0.00322,-0.02979,-0.05270,-0.00446,0.01213,0.55,0.61
195.2762,-0.05905,-0.02212,0.02405,0.00346,-0.00439,-0.03050,-0.04682,0.12110,0.00415,0.58,0.61
195.3765,-0.04408,-0.02247,0.00852,0.00373,-0.00475,-0.01085,-0.02872,0.14395,-0.00171,0.68,0.62
195.4768,-0.02958,-0.02233,-0.00607,0.00343,-0.00436,0.00772,-0.00690,0.06786,-0.00596,0.78,0.62
195.5772,-0.01952,-0.02150,-0.01610,0.00254,-0.00323,0.02048,0.00853,-0.03326,-0.00383,0.83,0.62
195.6790,-0.02255,-0.02113,-0.01307,0.00221,-0.00281,0.01660,0.01437,-0.10610,0.00096,0.77,0.62
195.7793,-0.03197,-0.02086,nan,nan,nan,nan,0.00904,-0.10444,0.00681,0.86,0.61
195.8801,-0.04639,-0.02111,0.01130,0.00233,-0.00294,-0.01429,0.00265,-0.13156,-0.00543,0.76,0.62
195.9808,-0.05854,-0.02053,0.02351,0.00171,-0.00217,-0.02979,-0.00958,-0.08569,0.00787,0.66,0.61
196.0813,-0.06576,-0.02094,0.03081,0.00209,-0.00265,-0.03903,-0.01755,0.04308,0.00201,0.56,0.62
196.1816,-0.06380,-0.02127,0.02882,0.00239,-0.00304,-0.03662,-0.01648,0.16971,-0.00065,0.55,0.62
196.2821,-0.04198,-0.02107,0.00686,0.00226,-0.00288,-0.00874,-0.00318,0.20217,-0.00704,0.65,0.62
196.3838,-0.02167,-0.02045,-0.01352,0.00162,-0.00207,0.01725,0.01066,0.12286,-0.00970,0.75,0.63
196.4841,-0.00147,-0.01892,-0.03372,0.00022,-0.00028,0.04291,0.01703,0.01159,-0.00703,0.85,0.63
196.5851,-0.00011,-0.01826,-0.03548,-0.00033,0.00041,0.04509,0.01382,-0.11233,-0.00383,0.95,0.63
196.6867,-0.00841,-0.01764,-0.02677,-0.00092,0.00117,0.03398,-0.00161,-0.21923,-0.00117,0.85,0.63
196.7875,-0.03247,-0.01687,-0.00356,-0.00190,0.00241,0.00450,-0.03141,-0.19418,0.01586,0.75,0.61
196.8879,-0.05530,-0.01796,0.02024,-0.00108,0.00137,-0.02559,-0.05429,-0.09680,0.01426,0.65,0.61
196.9882,-0.06501,-0.01891,0.02963,-0.00010,0.00013,-0.03752,-0.06702,0.03305,0.01266,0.55,0.61
197.0962,-0.06222,-0.01967,0.02724,0.00078,-0.00100,-0.03463,-0.06487,0.15911,0.00733,0.56,0.61
197.1965,-0.04306,-0.02029,0.00795,0.00150,-0.00191,-0.01012,-0.04944,0.18625,-0.00225,0.66,0.62
197.2967,-0.01961,-0.02023,-0.01561,0.00125,-0.00160,0.01987,-0.02602,0.11439,-0.00065,0.76,0.62
197.3976,-0.00772,-0.02004,-0.02749,0.00097,-0.00123,0.03498,-0.00419,-0.01705,0.00095,0.86,0.62
197.4987,-0.00720,-0.01995,-0.02799,0.00090,-0.00115,0.03552,0.00166,-0.11119,0.00041,0.90,0.62
197.5991,-0.01825,-0.01962,-0.01694,0.00068,-0.00086,0.02144,0.00059,-0.18828,0.00680,0.80,0.61
197.6998,-0.03526,-0.02004,0.00010,0.00122,-0.00155,-0.00013,-0.00898,-0.15313,0.01477,0.70,0.60
197.8003,-0.05479,-0.02130,0.01887,0.00250,-0.00317,-0.02392,-0.01642,-0.03387,0.00572,0.60,0.61
197.9006,-0.05690,-0.02176,0.02143,0.00303,-0.00385,-0.02722,-0.01428,0.08848,0.00199,0.59,0.61
198.0009,-0.04858,-0.02169,0.01349,0.00294,-0.00374,-0.01715,-0.00735,0.13040,-0.00705,0.67,0.62
198.1016,-0.02979,-0.02069,-0.00625,0.00184,-0.00234,0.00794,0.00383,0.07558,-0.00545,0.77,0.62
198.2021,-0.02380,-0.02041,-0.01181,0.00157,-0.00199,0.01502,0.01020,-0.02075,-0.00545,0.80,0.62
198.3035,-0.02363,-0.01941,-0.01240,0.00062,-0.00078,0.01573,0.00700,-0.08085,-0.00119,0.78,0.62
198.4040,-0.03043,-0.01880,-0.00559,0.00001,-0.00001,0.00710,-0.00364,-0.09141,0.00307,0.73,0.61
198.5043,-0.03855,-0.01901,0.00256,0.00017,-0.00022,-0.00325,-0.01587,-0.04188,0.00625,0.69,0.61
198.6054,-0.04435,-0.01969,0.00925,0.00082,-0.00105,-0.01172,-0.02543,0.00868,0.00199,0.65,0.61
198.7058,-0.04234,-0.01957,0.00723,0.00073,-0.00092,-0.00919,-0.02859,0.05228,0.00093,0.69,0.61
198.8061,-0.03556,-0.01971,0.00041,0.00089,-0.00113,-0.00052,-0.02804,0.04267,0.00093,0.74,0.61
198.9073,-0.03037,-0.01966,-0.00565,0.00086,-0.00109,0.00717,-0.02695,0.00008,-0.00014,0.77,0.61
199.0082,-0.02879,-0.01949,-0.00681,0.00068,-0.00086,0.00865,-0.02746,-0.03714,0.00358,0.76,0.61
199.1085,-0.03204,-0.01963,-0.00311,0.00081,-0.00102,0.00396,-0.02903,-0.04615,0.00517,0.73,0.61
199.2095,-0.03572,-0.01986,0.00058,0.00147,-0.00187,-0.00073,-0.03060,-0.02483,0.00570,0.71,0.60
199.3100,-0.03772,-0.02028,0.00173,0.00146,-0.00186,-0.00219,-0.02791,0.00072,0.00463,0.71,0.61
199.4107,-0.03667,-0.02091,0.00152,0.00209,-0.00266,-0.00193,-0.02362,0.01135,0.00303,0.72,0.60
199.5110,-0.03486,-0.02097,-0.00031,0.00214,-0.00273,0.00039,-0.01775,0.00762,0.00037,0.73,0.61
199.6123,-0.03289,-0.02093,-0.00186,0.00209,-0.00266,0.00236,-0.01082,-0.00303,0.00143,0.74,0.60
199.7128,-0.03249,-0.02104,-0.00268,0.00221,-0.00280,0.00341,-0.00602,-0.01419,0.00036,0.74,0.60
199.8130,-0.03325,-0.02086,-0.00191,0.00203,-0.00259,0.00243,-0.00283,-0.02056,0.00143,0.73,0.60
199.9138,-0.03444,-0.02060,-0.00073,0.00177,-0.00225,0.00092,-0.00070,-0.02107,-0.00123,0.72,0.61
200.0141,-0.03541,-0.02035,0.00069,0.00154,-0.00195,-0.00087,-0.00229,-0.00882,-0.00017,0.72,0.61
200.1144,-0.03553,-0.02009,0.00038,0.00127,-0.00161,-0.00048,-0.00229,-0.00403,-0.00124,0.72,0.61
200.2148,-0.03495,-0.01995,-0.00020,0.00113,-0.00143,0.00026,-0.00388,-0.00349,-0.00177,0.73,0.61
200.3152,-0.03428,-0.01957,-0.00087,0.00075,-0.00096,0.00111,-0.00707,-0.00721,-0.00124,0.73,0.61
200.4156,-0.03394,-0.01931,-0.00164,0.00049,-0.00062,0.00209,-0.01132,-0.00933,0.00089,0.74,0.61
200.5166,-0.03405,-0.01924,-0.00153,0.00042,-0.00053,0.00194,-0.01556,-0.01623,-0.00071,0.73,0.61
200.6172,-0.03539,-0.01900,-0.00019,0.00018,-0.00023,0.00024,-0.01980,-0.01462,0.00302,0.72,0.61
200.7181,-0.03567,-0.01901,-0.00033,0.00018,-0.00023,0.00042,-0.02403,-0.00556,0.00195,0.73,0.61
200.8186,-0.03527,-0.01907,-0.00030,0.00025,-0.00032,0.00039,-0.02667,-0.00503,0.00195,0.73,0.61
200.9191,-0.03491,-0.01913,-0.00067,0.00031,-0.00039,0.00085,-0.02717,-0.00343,0.00301,0.73,0.60
201.0194,-0.03417,-0.01927,-0.00141,0.00045,-0.00058,0.00179,-0.02714,0.00083,0.00513,0.74,0.60
201.1197,-0.03331,-0.01967,-0.00142,0.00085,-0.00108,0.00180,-0.02499,-0.00556,0.00247,0.74,0.60
201.2201,-0.03265,-0.01991,-0.00166,0.00109,-0.00138,0.00211,-0.02230,0.03381,0.01257,0.76,0.59
201.3211,-0.02867,-0.02104,-0.00652,0.00219,-0.00278,0.00829,-0.01165,0.12419,0.02160,0.85,0.58
201.4214,-0.01366,-0.02346,-0.02154,0.00456,-0.00581,0.02744,0.00538,0.07200,0.02319,0.95,0.57
201.5218,-0.00362,-0.02604,-0.03199,0.00721,-0.00916,0.04065,0.01974,-0.01901,0.01679,1.00,0.57
201.6224,-0.00439,-0.02785,-0.03122,0.00908,-0.01152,0.03963,0.02132,-0.10358,0.01625,0.95,0.56
201.7229,-0.01509,-0.02936,-0.02004,0.01065,-0.01350,0.02540,0.01175,-0.12486,0.01625,0.86,0.55
201.8232,-0.02649,-0.03077,-0.00859,0.01202,-0.01521,0.01088,-0.00156,-0.07218,0.01518,0.80,0.54
201.9236,-0.03577,-0.03232,0.00033,0.01350,-0.01714,-0.00042,-0.01273,-0.00088,0.00720,0.76,0.54
202.0242,-0.03471,-0.03261,-0.00028,0.01382,-0.01756,0.00036,-0.02071,0.05126,0.00188,0.79,0.54
202.1245,-0.02908,-0.03290,-0.00640,0.01413,-0.01797,0.00814,-0.02442,0.04432,-0.00291,0.84,0.54
202.2250,-0.02355,-0.03271,-0.01197,0.01400,-0.01776,0.01518,-0.02867,0.00386,-0.00291,0.87,0.54
202.3253,-0.02048,-0.03179,-0.01460,0.01307,-0.01660,0.01853,-0.03291,-0.03870,-0.00131,0.88,0.54
202.4259,-0.02347,-0.03138,-0.01162,0.01263,-0.01601,0.01474,-0.03769,-0.06049,0.00135,0.85,0.53
202.5261,-0.03062,-0.03116,-0.00454,0.01235,-0.01565,0.00576,-0.04352,-0.05088,0.00401,0.80,0.53
202.6270,-0.03468,-0.03104,-0.00002,0.01225,-0.01556,0.00003,-0.04456,-0.01202,0.00081,0.78,0.53
202.7273,-0.03496,-0.03093,0.00023,0.01212,-0.01539,-0.00030,-0.04134,0.01830,0.00028,0.79,0.52
202.8286,-0.03120,-0.03025,-0.00404,0.01141,-0.01448,0.00513,-0.03281,0.01669,-0.00185,0.83,0.52
202.9312,-0.02888,-0.02984,-0.00640,0.01096,-0.01393,0.00813,-0.02428,-0.00407,-0.00557,0.84,0.52
203.0319,-0.02852,-0.02914,-0.00631,0.01027,-0.01305,0.00801,-0.01630,-0.02854,-0.00504,0.83,0.52
203.1322,-0.03163,-0.02841,-0.00362,0.00956,-0.01214,0.00460,-0.00884,-0.03224,-0.00344,0.81,0.52
203.2334,-0.03366,-0.02797,-0.00160,0.00913,-0.01158,0.00203,-0.00351,-0.02051,-0.00397,0.80,0.52
203.3337,-0.03470,-0.02717,-0.00051,0.00834,-0.01059,0.00064,0.00181,-0.00667,-0.00769,0.80,0.52
203.4340,-0.03444,-0.02611,-0.00078,0.00729,-0.00925,0.00099,0.00606,-0.00081,-0.00928,0.80,0.53
203.5345,-0.03356,-0.02496,-0.00162,0.00614,-0.00779,0.00206,0.00712,-0.00347,-0.00874,0.81,0.53
203.6348,-0.03314,-0.02403,nan,nan,nan,nan,0.00712,-0.01305,-0.00714,0.80,0.52
203.7351,-0.03341,-0.02254,-0.00131,0.00373,-0.00473,0.00166,0.00445,-0.01091,-0.01352,0.80,0.54
203.8362,-0.03369,-0.02132,-0.00145,0.00251,-0.00318,0.00184,-0.00246,-0.00878,-0.00341,0.80,0.53
203.9368,-0.03372,-0.01992,-0.00100,0.00110,-0.00140,0.00127,-0.00778,-0.01303,-0.00606,0.80,0.54
204.0371,-0.03371,-0.01913,-0.00145,0.00031,-0.00040,0.00184,-0.01575,-0.00664,-0.00021,0.81,0.53
204.1383,-0.03387,-0.01869,-0.00171,-0.00012,0.00016,0.00218,-0.02052,-0.01195,-0.00287,0.81,0.54
204.2392,-0.03431,-0.01792,-0.00085,-0.00090,0.00115,0.00108,-0.02743,-0.01301,0.00192,0.80,0.53
204.3402,-0.03473,-0.01777,-0.00043,-0.00105,0.00134,0.00055,-0.03220,-0.00715,0.00192,0.80,0.53
204.4409,-0.03467,-0.01790,-0.00048,-0.00092,0.00117,0.00061,-0.03486,-0.00396,0.00352,0.80,0.53
204.5439,-0.03414,-0.01806,-0.00101,-0.00076,0.00097,0.00129,-0.03432,-0.00396,0.00352,0.81,0.53
204.6450,-0.03332,-0.01835,-0.00184,-0.00048,0.00061,0.00233,-0.03164,-0.00555,0.00617,0.81,0.53
204.7460,-0.03305,-0.01886,-0.00126,0.00004,-0.00005,0.00159,-0.02737,-0.01300,0.00351,0.81,0.53
204.8464,-0.03348,-0.01909,-0.00168,0.00026,-0.00033,0.00214,-0.02362,-0.00926,0.00404,0.81,0.53
204.9474,-0.03340,-0.01953,-0.00133,0.00070,-0.00089,0.00169,-0.01723,-0.01032,0.00244,0.81,0.53
205.0477,-0.03377,-0.01972,-0.00140,0.00088,-0.00112,0.00178,-0.01137,-0.01351,0.00297,0.81,0.53
205.1480,-0.03425,-0.02020,-0.00049,0.00137,-0.00175,0.00062,-0.00551,-0.01190,0.00137,0.80,0.53
205.2495,-0.03442,-0.02010,-0.00032,0.00128,-0.00163,0.00040,-0.00125,-0.00977,-0.00023,0.80,0.53
205.3498,-0.03427,-0.01988,-0.00047,0.00106,-0.00134,0.00059,0.00247,-0.00710,-0.01299,0.80,0.54
205.4501,-0.03413,-0.01784,-0.00102,-0.00098,0.00125,0.00130,0.00194,-0.00391,-0.01405,0.81,0.55
205.5507,-0.03399,-0.01621,nan,nan,nan,nan,0.00034,-0.01135,-0.00712,0.81,0.54
205.6510,-0.03418,-0.01551,-0.00140,-0.00289,0.00367,0.00178,-0.00391,-0.01135,-0.04224,0.81,0.58
205.7521,-0.03460,-0.01228,-0.00099,-0.00654,0.00832,0.00126,-0.00870,-0.03635,-0.15928,0.80,0.68
205.8530,-0.03658,0.01085,0.00098,-0.02968,0.03766,-0.00124,-0.04063,0.00515,-0.22580,0.80,0.78
205.9533,-0.03512,0.03327,-0.00047,-0.05206,0.06623,0.00059,-0.06985,0.01100,-0.13684,0.81,0.85
206.0536,-0.03236,0.04796,-0.00261,-0.06672,0.08493,0.00332,-0.08421,0.00408,-0.06232,0.83,0.84
206.1543,-0.02965,0.05864,-0.00457,-0.07746,0.09848,0.00580,-0.08421,-0.01454,-0.03891,0.84,0.87
206.2556,-0.02953,0.06297,-0.00428,-0.08176,0.10399,0.00543,-0.07729,-0.02412,-0.01230,0.83,0.89
206.3559,-0.03010,0.06482,-0.00317,-0.08362,0.10632,0.00403,-0.06292,-0.01880,0.00526,0.83,0.90
206.4563,-0.03126,0.06455,-0.00198,-0.08338,0.10589,0.00251,-0.04164,-0.01401,0.02122,0.82,0.91
206.5573,-0.03158,0.06258,-0.00151,-0.08143,0.10352,0.00191,-0.01397,-0.01348,0.02920,0.82,0.92
206.6580,-0.03168,0.05939,-0.00095,-0.07835,0.09973,0.00121,0.01211,-0.00975,0.03346,0.82,0.93
206.7590,-0.03192,0.05639,-0.00145,-0.07534,0.09590,0.00184,0.03658,-0.00603,0.03719,0.82,0.94
206.8592,-0.03222,0.05334,-0.00118,-0.07219,0.09177,0.00150,0.05680,-0.01827,0.03825,0.81,0.95
206.9596,-0.03440,0.04801,0.00033,-0.06684,0.08520,-0.00042,0.06956,-0.01933,0.04409,0.80,0.95
207.0599,-0.03589,0.04385,0.00130,-0.06272,0.07982,-0.00166,0.07435,-0.01773,0.04197,0.79,0.95
207.1605,-0.03762,0.03876,0.00243,-0.05757,0.07306,-0.00309,0.07063,-0.01241,0.04197,0.79,0.96
207.2610,-0.03852,0.03388,0.00268,-0.05270,0.06691,-0.00340,0.06103,-0.00709,0.04036,0.79,0.96
207.3614,-0.03907,0.02995,0.00219,-0.04879,0.06191,-0.00278,0.04399,-0.00709,0.03769,0.79,0.97
207.4627,-0.03908,0.02625,0.00260,-0.04516,0.05741,-0.00331,0.02322,-0.00921,0.04086,0.78,0.96
207.5637,-0.03903,0.02155,0.00186,-0.04043,0.05132,-0.00236,0.00034,0.00037,0.04509,0.79,0.96
207.6640,-0.03834,0.01630,0.00216,-0.03519,0.04470,-0.00274,-0.02413,-0.00336,0.04613,0.79,0.95
207.7656,-0.03754,0.01074,0.00112,-0.02960,0.03760,-0.00142,-0.04379,0.00462,0.04981,0.80,0.94
207.8659,-0.03626,0.00637,0.00052,-0.02521,0.03203,-0.00066,-0.06506,0.00356,0.04714,0.80,0.94
207.9662,-0.03461,0.00106,-0.00090,-0.01987,0.02523,0.00115,-0.07409,0.00728,0.04554,0.82,0.93
